# SIMULACION DE COLISIONES MULTIPLES
# Practica 5 - Informatica II
#
# Box: 800 x 600
# Tiempo: 24.19 s
# Particulas activas: 2/4
# Total colisiones: 25
#
# OBSTACULOS
obstaculo,0,200,150,80,80
obstaculo,1,520,150,80,80
obstaculo,2,200,370,80,80
obstaculo,3,520,370,80,80
#
# TRAYECTORIAS DE PARTICULAS
# Formato: trayectoria,tiempo,id,x,y,vx,vy,masa,activa
trayectoria,4.25,1,512.396,492.576,-126,-140,1.5,1
trayectoria,4.25,2,226.617,63.1772,112,130,1.2,1
trayectoria,4.25,3,547.508,32.5,-119,-110,0.8,1
trayectoria,4.26,0,196.6,578.9,105,-120,1,1
trayectoria,4.26,1,511.136,491.176,-126,-140,1.5,1
trayectoria,4.26,2,227.737,64.4772,112,130,1.2,1
trayectoria,4.26,3,546.318,31.4,-119,-110,0.8,1
trayectoria,4.27,0,197.65,577.7,105,-120,1,1
trayectoria,4.27,1,509.876,489.776,-126,-140,1.5,1
trayectoria,4.27,2,228.857,65.7772,112,130,1.2,1
trayectoria,4.27,3,545.128,30.3,-119,-110,0.8,1
trayectoria,4.28,0,198.7,576.5,105,-120,1,1
trayectoria,4.28,1,508.616,488.376,-126,-140,1.5,1
trayectoria,4.28,2,229.977,67.0772,112,130,1.2,1
trayectoria,4.28,3,543.938,29.2,-119,-110,0.8,1
trayectoria,4.29,0,199.75,575.3,105,-120,1,1
trayectoria,4.29,1,507.356,486.976,-126,-140,1.5,1
trayectoria,4.29,2,231.097,68.3772,112,130,1.2,1
trayectoria,4.29,3,542.748,28.1,-119,-110,0.8,1
trayectoria,4.3,0,200.8,574.1,105,-120,1,1
trayectoria,4.3,1,506.096,485.576,-126,-140,1.5,1
trayectoria,4.3,2,232.217,69.6772,112,130,1.2,1
trayectoria,4.3,3,541.558,27,-119,-110,0.8,1
trayectoria,4.31,0,201.85,572.9,105,-120,1,1
trayectoria,4.31,1,504.836,484.176,-126,-140,1.5,1
trayectoria,4.31,2,233.337,70.9772,112,130,1.2,1
trayectoria,4.31,3,540.368,25.9,-119,-110,0.8,1
trayectoria,4.32,0,202.9,571.7,105,-120,1,1
trayectoria,4.32,1,503.576,482.776,-126,-140,1.5,1
trayectoria,4.32,2,234.457,72.2772,112,130,1.2,1
trayectoria,4.32,3,539.178,24.8,-119,-110,0.8,1
trayectoria,4.33,0,203.95,570.5,105,-120,1,1
trayectoria,4.33,1,502.316,481.376,-126,-140,1.5,1
trayectoria,4.33,2,235.577,73.5772,112,130,1.2,1
trayectoria,4.33,3,537.988,23.7,-119,-110,0.8,1
trayectoria,4.34,0,205,569.3,105,-120,1,1
trayectoria,4.34,1,501.056,479.976,-126,-140,1.5,1
trayectoria,4.34,2,236.697,74.8772,112,130,1.2,1
trayectoria,4.34,3,536.798,22.6,-119,-110,0.8,1
trayectoria,4.35,0,206.05,568.1,105,-120,1,1
trayectoria,4.35,1,499.796,478.576,-126,-140,1.5,1
trayectoria,4.35,2,237.817,76.1772,112,130,1.2,1
trayectoria,4.35,3,535.608,21.5,-119,-110,0.8,1
trayectoria,4.36,0,207.1,566.9,105,-120,1,1
trayectoria,4.36,1,498.536,477.176,-126,-140,1.5,1
trayectoria,4.36,2,238.937,77.4772,112,130,1.2,1
trayectoria,4.36,3,534.418,20.4,-119,-110,0.8,1
trayectoria,4.37,0,208.15,565.7,105,-120,1,1
trayectoria,4.37,1,497.276,475.776,-126,-140,1.5,1
trayectoria,4.37,2,240.057,78.7772,112,130,1.2,1
trayectoria,4.37,3,533.228,19.3,-119,-110,0.8,1
trayectoria,4.38,0,209.2,564.5,105,-120,1,1
trayectoria,4.38,1,496.016,474.376,-126,-140,1.5,1
trayectoria,4.38,2,241.177,80.0772,112,130,1.2,1
trayectoria,4.38,3,532.038,18.2,-119,-110,0.8,1
trayectoria,4.39,0,210.25,563.3,105,-120,1,1
trayectoria,4.39,1,494.756,472.976,-126,-140,1.5,1
trayectoria,4.39,2,242.297,81.3772,112,130,1.2,1
trayectoria,4.39,3,530.848,17.1,-119,-110,0.8,1
trayectoria,4.4,0,211.3,562.1,105,-120,1,1
trayectoria,4.4,1,493.496,471.576,-126,-140,1.5,1
trayectoria,4.4,2,243.417,82.6772,112,130,1.2,1
trayectoria,4.4,3,529.658,16,-119,-110,0.8,1
trayectoria,4.41,0,212.35,560.9,105,-120,1,1
trayectoria,4.41,1,492.236,470.176,-126,-140,1.5,1
trayectoria,4.41,2,244.537,83.9772,112,130,1.2,1
trayectoria,4.41,3,528.468,14.9,-119,-110,0.8,1
trayectoria,4.42,0,213.4,559.7,105,-120,1,1
trayectoria,4.42,1,490.976,468.776,-126,-140,1.5,1
trayectoria,4.42,2,245.657,85.2772,112,130,1.2,1
trayectoria,4.42,3,527.278,13.8,-119,-110,0.8,1
trayectoria,4.43,0,214.45,558.5,105,-120,1,1
trayectoria,4.43,1,489.716,467.376,-126,-140,1.5,1
trayectoria,4.43,2,246.777,86.5772,112,130,1.2,1
trayectoria,4.43,3,526.088,12.7,-119,-110,0.8,1
trayectoria,4.44,0,215.5,557.3,105,-120,1,1
trayectoria,4.44,1,488.456,465.976,-126,-140,1.5,1
trayectoria,4.44,2,247.897,87.8772,112,130,1.2,1
trayectoria,4.44,3,524.898,11.6,-119,-110,0.8,1
trayectoria,4.45,0,216.55,556.1,105,-120,1,1
trayectoria,4.45,1,487.196,464.576,-126,-140,1.5,1
trayectoria,4.45,2,249.017,89.1772,112,130,1.2,1
trayectoria,4.45,3,523.708,10.5,-119,-110,0.8,1
trayectoria,4.46,0,217.6,554.9,105,-120,1,1
trayectoria,4.46,1,485.936,463.176,-126,-140,1.5,1
trayectoria,4.46,2,250.137,90.4772,112,130,1.2,1
trayectoria,4.46,3,522.518,9.4,-119,-110,0.8,1
trayectoria,4.47,0,218.65,553.7,105,-120,1,1
trayectoria,4.47,1,484.676,461.776,-126,-140,1.5,1
trayectoria,4.47,2,251.257,91.7772,112,130,1.2,1
trayectoria,4.47,3,521.328,8.3,-119,-110,0.8,1
trayectoria,4.48,0,219.7,552.5,105,-120,1,1
trayectoria,4.48,1,483.416,460.376,-126,-140,1.5,1
trayectoria,4.48,2,252.377,93.0772,112,130,1.2,1
trayectoria,4.48,3,520.138,7.2,-119,-110,0.8,1
trayectoria,4.49,0,220.75,551.3,105,-120,1,1
trayectoria,4.49,1,482.156,458.976,-126,-140,1.5,1
trayectoria,4.49,2,253.497,94.3772,112,130,1.2,1
trayectoria,4.49,3,518.948,6.1,-119,-110,0.8,1
trayectoria,4.5,0,221.8,550.1,105,-120,1,1
trayectoria,4.5,1,480.896,457.576,-126,-140,1.5,1
trayectoria,4.5,2,254.617,95.6772,112,130,1.2,1
trayectoria,4.5,3,517.758,5,-119,-110,0.8,1
trayectoria,4.51,0,222.85,548.9,105,-120,1,1
trayectoria,4.51,1,479.636,456.176,-126,-140,1.5,1
trayectoria,4.51,2,255.737,96.9772,112,130,1.2,1
trayectoria,4.51,3,516.568,4.97214,-119,110,0.8,1
trayectoria,4.52,0,223.9,547.7,105,-120,1,1
trayectoria,4.52,1,478.376,454.776,-126,-140,1.5,1
trayectoria,4.52,2,256.857,98.2772,112,130,1.2,1
trayectoria,4.52,3,515.378,6.07214,-119,110,0.8,1
trayectoria,4.53,0,224.95,546.5,105,-120,1,1
trayectoria,4.53,1,477.116,453.376,-126,-140,1.5,1
trayectoria,4.53,2,257.977,99.5772,112,130,1.2,1
trayectoria,4.53,3,514.188,7.17214,-119,110,0.8,1
trayectoria,4.54,0,226,545.3,105,-120,1,1
trayectoria,4.54,1,475.856,451.976,-126,-140,1.5,1
trayectoria,4.54,2,259.097,100.877,112,130,1.2,1
trayectoria,4.54,3,512.998,8.27214,-119,110,0.8,1
trayectoria,4.55,0,227.05,544.1,105,-120,1,1
trayectoria,4.55,1,474.596,450.576,-126,-140,1.5,1
trayectoria,4.55,2,260.217,102.177,112,130,1.2,1
trayectoria,4.55,3,511.808,9.37214,-119,110,0.8,1
trayectoria,4.56,0,228.1,542.9,105,-120,1,1
trayectoria,4.56,1,473.336,449.176,-126,-140,1.5,1
trayectoria,4.56,2,261.337,103.477,112,130,1.2,1
trayectoria,4.56,3,510.618,10.4721,-119,110,0.8,1
trayectoria,4.57,0,229.15,541.7,105,-120,1,1
trayectoria,4.57,1,472.076,447.776,-126,-140,1.5,1
trayectoria,4.57,2,262.457,104.777,112,130,1.2,1
trayectoria,4.57,3,509.428,11.5721,-119,110,0.8,1
trayectoria,4.58,0,230.2,540.5,105,-120,1,1
trayectoria,4.58,1,470.816,446.376,-126,-140,1.5,1
trayectoria,4.58,2,263.577,106.077,112,130,1.2,1
trayectoria,4.58,3,508.238,12.6721,-119,110,0.8,1
trayectoria,4.59,0,231.25,539.3,105,-120,1,1
trayectoria,4.59,1,469.556,444.976,-126,-140,1.5,1
trayectoria,4.59,2,264.697,107.377,112,130,1.2,1
trayectoria,4.59,3,507.048,13.7721,-119,110,0.8,1
trayectoria,4.6,0,232.3,538.1,105,-120,1,1
trayectoria,4.6,1,468.296,443.576,-126,-140,1.5,1
trayectoria,4.6,2,265.817,108.677,112,130,1.2,1
trayectoria,4.6,3,505.858,14.8721,-119,110,0.8,1
trayectoria,4.61,0,233.35,536.9,105,-120,1,1
trayectoria,4.61,1,467.036,442.176,-126,-140,1.5,1
trayectoria,4.61,2,266.937,109.977,112,130,1.2,1
trayectoria,4.61,3,504.668,15.9721,-119,110,0.8,1
trayectoria,4.62,0,234.4,535.7,105,-120,1,1
trayectoria,4.62,1,465.776,440.776,-126,-140,1.5,1
trayectoria,4.62,2,268.057,111.277,112,130,1.2,1
trayectoria,4.62,3,503.478,17.0721,-119,110,0.8,1
trayectoria,4.63,0,235.45,534.5,105,-120,1,1
trayectoria,4.63,1,464.516,439.376,-126,-140,1.5,1
trayectoria,4.63,2,269.177,112.577,112,130,1.2,1
trayectoria,4.63,3,502.288,18.1721,-119,110,0.8,1
trayectoria,4.64,0,236.5,533.3,105,-120,1,1
trayectoria,4.64,1,463.256,437.976,-126,-140,1.5,1
trayectoria,4.64,2,270.297,113.877,112,130,1.2,1
trayectoria,4.64,3,501.098,19.2721,-119,110,0.8,1
trayectoria,4.65,0,237.55,532.1,105,-120,1,1
trayectoria,4.65,1,461.996,436.576,-126,-140,1.5,1
trayectoria,4.65,2,271.417,115.177,112,130,1.2,1
trayectoria,4.65,3,499.908,20.3721,-119,110,0.8,1
trayectoria,4.66,0,238.6,530.9,105,-120,1,1
trayectoria,4.66,1,460.736,435.176,-126,-140,1.5,1
trayectoria,4.66,2,272.537,116.477,112,130,1.2,1
trayectoria,4.66,3,498.718,21.4721,-119,110,0.8,1
trayectoria,4.67,0,239.65,529.7,105,-120,1,1
trayectoria,4.67,1,459.476,433.776,-126,-140,1.5,1
trayectoria,4.67,2,273.657,117.777,112,130,1.2,1
trayectoria,4.67,3,497.528,22.5721,-119,110,0.8,1
trayectoria,4.68,0,240.7,528.5,105,-120,1,1
trayectoria,4.68,1,458.216,432.376,-126,-140,1.5,1
trayectoria,4.68,2,274.777,119.077,112,130,1.2,1
trayectoria,4.68,3,496.338,23.6721,-119,110,0.8,1
trayectoria,4.69,0,241.75,527.3,105,-120,1,1
trayectoria,4.69,1,456.956,430.976,-126,-140,1.5,1
trayectoria,4.69,2,275.897,120.377,112,130,1.2,1
trayectoria,4.69,3,495.148,24.7721,-119,110,0.8,1
trayectoria,4.7,0,242.8,526.1,105,-120,1,1
trayectoria,4.7,1,455.696,429.576,-126,-140,1.5,1
trayectoria,4.7,2,277.017,121.677,112,130,1.2,1
trayectoria,4.7,3,493.958,25.8721,-119,110,0.8,1
trayectoria,4.71,0,243.85,524.9,105,-120,1,1
trayectoria,4.71,1,454.436,428.176,-126,-140,1.5,1
trayectoria,4.71,2,278.137,122.977,112,130,1.2,1
trayectoria,4.71,3,492.768,26.9721,-119,110,0.8,1
trayectoria,4.72,0,244.9,523.7,105,-120,1,1
trayectoria,4.72,1,453.176,426.776,-126,-140,1.5,1
trayectoria,4.72,2,279.257,124.277,112,130,1.2,1
trayectoria,4.72,3,491.578,28.0721,-119,110,0.8,1
trayectoria,4.73,0,245.95,522.5,105,-120,1,1
trayectoria,4.73,1,451.916,425.376,-126,-140,1.5,1
trayectoria,4.73,2,280.377,125.577,112,130,1.2,1
trayectoria,4.73,3,490.388,29.1721,-119,110,0.8,1
trayectoria,4.74,0,247,521.3,105,-120,1,1
trayectoria,4.74,1,450.656,423.976,-126,-140,1.5,1
trayectoria,4.74,2,281.497,126.877,112,130,1.2,1
trayectoria,4.74,3,489.198,30.2721,-119,110,0.8,1
trayectoria,4.75,0,248.05,520.1,105,-120,1,1
trayectoria,4.75,1,449.396,422.576,-126,-140,1.5,1
trayectoria,4.75,2,282.617,128.177,112,130,1.2,1
trayectoria,4.75,3,488.008,31.3721,-119,110,0.8,1
trayectoria,4.76,0,249.1,518.9,105,-120,1,1
trayectoria,4.76,1,448.136,421.176,-126,-140,1.5,1
trayectoria,4.76,2,283.737,129.477,112,130,1.2,1
trayectoria,4.76,3,486.818,32.4721,-119,110,0.8,1
trayectoria,4.77,0,250.15,517.7,105,-120,1,1
trayectoria,4.77,1,446.876,419.776,-126,-140,1.5,1
trayectoria,4.77,2,284.857,130.777,112,130,1.2,1
trayectoria,4.77,3,485.628,33.5721,-119,110,0.8,1
trayectoria,4.78,0,251.2,516.5,105,-120,1,1
trayectoria,4.78,1,445.616,418.376,-126,-140,1.5,1
trayectoria,4.78,2,285.977,132.077,112,130,1.2,1
trayectoria,4.78,3,484.438,34.6721,-119,110,0.8,1
trayectoria,4.79,0,252.25,515.3,105,-120,1,1
trayectoria,4.79,1,444.356,416.976,-126,-140,1.5,1
trayectoria,4.79,2,287.097,133.377,112,130,1.2,1
trayectoria,4.79,3,483.248,35.7721,-119,110,0.8,1
trayectoria,4.8,0,253.3,514.1,105,-120,1,1
trayectoria,4.8,1,443.096,415.576,-126,-140,1.5,1
trayectoria,4.8,2,288.217,134.677,112,130,1.2,1
trayectoria,4.8,3,482.058,36.8721,-119,110,0.8,1
trayectoria,4.81,0,254.35,512.9,105,-120,1,1
trayectoria,4.81,1,441.836,414.176,-126,-140,1.5,1
trayectoria,4.81,2,289.337,135.977,112,130,1.2,1
trayectoria,4.81,3,480.868,37.9721,-119,110,0.8,1
trayectoria,4.82,0,255.4,511.7,105,-120,1,1
trayectoria,4.82,1,440.576,412.776,-126,-140,1.5,1
trayectoria,4.82,2,290.457,137.277,112,130,1.2,1
trayectoria,4.82,3,479.678,39.0721,-119,110,0.8,1
trayectoria,4.83,0,256.45,510.5,105,-120,1,1
trayectoria,4.83,1,439.316,411.376,-126,-140,1.5,1
trayectoria,4.83,2,291.577,138.577,112,130,1.2,1
trayectoria,4.83,3,478.488,40.1721,-119,110,0.8,1
trayectoria,4.84,0,257.5,509.3,105,-120,1,1
trayectoria,4.84,1,438.056,409.976,-126,-140,1.5,1
trayectoria,4.84,2,292.697,139.877,112,130,1.2,1
trayectoria,4.84,3,477.298,41.2721,-119,110,0.8,1
trayectoria,4.85,0,258.55,508.1,105,-120,1,1
trayectoria,4.85,1,436.796,408.576,-126,-140,1.5,1
trayectoria,4.85,2,293.817,141.177,112,130,1.2,1
trayectoria,4.85,3,476.108,42.3721,-119,110,0.8,1
trayectoria,4.86,0,259.6,506.9,105,-120,1,1
trayectoria,4.86,1,435.536,407.176,-126,-140,1.5,1
trayectoria,4.86,2,294.937,142.477,112,130,1.2,1
trayectoria,4.86,3,474.918,43.4721,-119,110,0.8,1
trayectoria,4.87,0,260.65,505.7,105,-120,1,1
trayectoria,4.87,1,434.276,405.776,-126,-140,1.5,1
trayectoria,4.87,2,296.057,143.777,112,130,1.2,1
trayectoria,4.87,3,473.728,44.5721,-119,110,0.8,1
trayectoria,4.88,0,261.7,504.5,105,-120,1,1
trayectoria,4.88,1,433.016,404.376,-126,-140,1.5,1
trayectoria,4.88,2,297.177,145.077,112,130,1.2,1
trayectoria,4.88,3,472.538,45.6721,-119,110,0.8,1
trayectoria,4.89,0,262.75,503.3,105,-120,1,1
trayectoria,4.89,1,431.756,402.976,-126,-140,1.5,1
trayectoria,4.89,2,298.297,146.377,112,130,1.2,1
trayectoria,4.89,3,471.348,46.7721,-119,110,0.8,1
trayectoria,4.9,0,263.8,502.1,105,-120,1,1
trayectoria,4.9,1,430.496,401.576,-126,-140,1.5,1
trayectoria,4.9,2,299.417,147.677,112,130,1.2,1
trayectoria,4.9,3,470.158,47.8721,-119,110,0.8,1
trayectoria,4.91,0,264.85,500.9,105,-120,1,1
trayectoria,4.91,1,429.236,400.176,-126,-140,1.5,1
trayectoria,4.91,2,300.537,148.977,112,130,1.2,1
trayectoria,4.91,3,468.968,48.9721,-119,110,0.8,1
trayectoria,4.92,0,265.9,499.7,105,-120,1,1
trayectoria,4.92,1,427.976,398.776,-126,-140,1.5,1
trayectoria,4.92,2,301.657,150.277,112,130,1.2,1
trayectoria,4.92,3,467.778,50.0721,-119,110,0.8,1
trayectoria,4.93,0,266.95,498.5,105,-120,1,1
trayectoria,4.93,1,426.716,397.376,-126,-140,1.5,1
trayectoria,4.93,2,302.777,151.577,112,130,1.2,1
trayectoria,4.93,3,466.588,51.1721,-119,110,0.8,1
trayectoria,4.94,0,268,497.3,105,-120,1,1
trayectoria,4.94,1,425.456,395.976,-126,-140,1.5,1
trayectoria,4.94,2,303.897,152.877,112,130,1.2,1
trayectoria,4.94,3,465.398,52.2721,-119,110,0.8,1
trayectoria,4.95,0,269.05,496.1,105,-120,1,1
trayectoria,4.95,1,424.196,394.576,-126,-140,1.5,1
trayectoria,4.95,2,305.017,154.177,112,130,1.2,1
trayectoria,4.95,3,464.208,53.3721,-119,110,0.8,1
trayectoria,4.96,0,270.1,494.9,105,-120,1,1
trayectoria,4.96,1,422.936,393.176,-126,-140,1.5,1
trayectoria,4.96,2,306.137,155.477,112,130,1.2,1
trayectoria,4.96,3,463.018,54.4721,-119,110,0.8,1
trayectoria,4.97,0,271.15,493.7,105,-120,1,1
trayectoria,4.97,1,421.676,391.776,-126,-140,1.5,1
trayectoria,4.97,2,307.257,156.777,112,130,1.2,1
trayectoria,4.97,3,461.828,55.5721,-119,110,0.8,1
trayectoria,4.98,0,272.2,492.5,105,-120,1,1
trayectoria,4.98,1,420.416,390.376,-126,-140,1.5,1
trayectoria,4.98,2,308.377,158.077,112,130,1.2,1
trayectoria,4.98,3,460.638,56.6721,-119,110,0.8,1
trayectoria,4.99,0,273.25,491.3,105,-120,1,1
trayectoria,4.99,1,419.156,388.976,-126,-140,1.5,1
trayectoria,4.99,2,309.497,159.377,112,130,1.2,1
trayectoria,4.99,3,459.448,57.7721,-119,110,0.8,1
trayectoria,5,0,274.3,490.1,105,-120,1,1
trayectoria,5,1,417.896,387.576,-126,-140,1.5,1
trayectoria,5,2,310.617,160.677,112,130,1.2,1
trayectoria,5,3,458.258,58.8721,-119,110,0.8,1
trayectoria,5.01,0,275.35,488.9,105,-120,1,1
trayectoria,5.01,1,416.636,386.176,-126,-140,1.5,1
trayectoria,5.01,2,311.737,161.977,112,130,1.2,1
trayectoria,5.01,3,457.068,59.9721,-119,110,0.8,1
trayectoria,5.02,0,276.4,487.7,105,-120,1,1
trayectoria,5.02,1,415.376,384.776,-126,-140,1.5,1
trayectoria,5.02,2,312.857,163.277,112,130,1.2,1
trayectoria,5.02,3,455.878,61.0721,-119,110,0.8,1
trayectoria,5.03,0,277.45,486.5,105,-120,1,1
trayectoria,5.03,1,414.116,383.376,-126,-140,1.5,1
trayectoria,5.03,2,313.977,164.577,112,130,1.2,1
trayectoria,5.03,3,454.688,62.1721,-119,110,0.8,1
trayectoria,5.04,0,278.5,485.3,105,-120,1,1
trayectoria,5.04,1,412.856,381.976,-126,-140,1.5,1
trayectoria,5.04,2,315.097,165.877,112,130,1.2,1
trayectoria,5.04,3,453.498,63.2721,-119,110,0.8,1
trayectoria,5.05,0,279.55,484.1,105,-120,1,1
trayectoria,5.05,1,411.596,380.576,-126,-140,1.5,1
trayectoria,5.05,2,316.217,167.177,112,130,1.2,1
trayectoria,5.05,3,452.308,64.3721,-119,110,0.8,1
trayectoria,5.06,0,280.6,482.9,105,-120,1,1
trayectoria,5.06,1,410.336,379.176,-126,-140,1.5,1
trayectoria,5.06,2,317.337,168.477,112,130,1.2,1
trayectoria,5.06,3,451.118,65.4721,-119,110,0.8,1
trayectoria,5.07,0,281.65,481.7,105,-120,1,1
trayectoria,5.07,1,409.076,377.776,-126,-140,1.5,1
trayectoria,5.07,2,318.457,169.777,112,130,1.2,1
trayectoria,5.07,3,449.928,66.5721,-119,110,0.8,1
trayectoria,5.08,0,282.7,480.5,105,-120,1,1
trayectoria,5.08,1,407.816,376.376,-126,-140,1.5,1
trayectoria,5.08,2,319.577,171.077,112,130,1.2,1
trayectoria,5.08,3,448.738,67.6721,-119,110,0.8,1
trayectoria,5.09,0,283.75,479.3,105,-120,1,1
trayectoria,5.09,1,406.556,374.976,-126,-140,1.5,1
trayectoria,5.09,2,320.697,172.377,112,130,1.2,1
trayectoria,5.09,3,447.548,68.7721,-119,110,0.8,1
trayectoria,5.1,0,284.8,478.1,105,-120,1,1
trayectoria,5.1,1,405.296,373.576,-126,-140,1.5,1
trayectoria,5.1,2,321.817,173.677,112,130,1.2,1
trayectoria,5.1,3,446.358,69.8721,-119,110,0.8,1
trayectoria,5.11,0,285.85,476.9,105,-120,1,1
trayectoria,5.11,1,404.036,372.176,-126,-140,1.5,1
trayectoria,5.11,2,322.937,174.977,112,130,1.2,1
trayectoria,5.11,3,445.168,70.9721,-119,110,0.8,1
trayectoria,5.12,0,286.9,475.7,105,-120,1,1
trayectoria,5.12,1,402.776,370.776,-126,-140,1.5,1
trayectoria,5.12,2,324.057,176.277,112,130,1.2,1
trayectoria,5.12,3,443.978,72.0721,-119,110,0.8,1
trayectoria,5.13,0,287.95,474.5,105,-120,1,1
trayectoria,5.13,1,401.516,369.376,-126,-140,1.5,1
trayectoria,5.13,2,325.177,177.577,112,130,1.2,1
trayectoria,5.13,3,442.788,73.1721,-119,110,0.8,1
trayectoria,5.14,0,289,473.3,105,-120,1,1
trayectoria,5.14,1,400.256,367.976,-126,-140,1.5,1
trayectoria,5.14,2,326.297,178.877,112,130,1.2,1
trayectoria,5.14,3,441.598,74.2721,-119,110,0.8,1
trayectoria,5.15,0,290.05,472.1,105,-120,1,1
trayectoria,5.15,1,398.996,366.576,-126,-140,1.5,1
trayectoria,5.15,2,327.417,180.177,112,130,1.2,1
trayectoria,5.15,3,440.408,75.3721,-119,110,0.8,1
trayectoria,5.16,0,291.1,470.9,105,-120,1,1
trayectoria,5.16,1,397.736,365.176,-126,-140,1.5,1
trayectoria,5.16,2,328.537,181.477,112,130,1.2,1
trayectoria,5.16,3,439.218,76.4721,-119,110,0.8,1
trayectoria,5.17,0,292.15,469.7,105,-120,1,1
trayectoria,5.17,1,396.476,363.776,-126,-140,1.5,1
trayectoria,5.17,2,329.657,182.777,112,130,1.2,1
trayectoria,5.17,3,438.028,77.5721,-119,110,0.8,1
trayectoria,5.18,0,293.2,468.5,105,-120,1,1
trayectoria,5.18,1,395.216,362.376,-126,-140,1.5,1
trayectoria,5.18,2,330.777,184.077,112,130,1.2,1
trayectoria,5.18,3,436.838,78.6721,-119,110,0.8,1
trayectoria,5.19,0,294.25,467.3,105,-120,1,1
trayectoria,5.19,1,393.956,360.976,-126,-140,1.5,1
trayectoria,5.19,2,331.897,185.377,112,130,1.2,1
trayectoria,5.19,3,435.648,79.7721,-119,110,0.8,1
trayectoria,5.2,0,295.3,466.1,105,-120,1,1
trayectoria,5.2,1,392.696,359.576,-126,-140,1.5,1
trayectoria,5.2,2,333.017,186.677,112,130,1.2,1
trayectoria,5.2,3,434.458,80.8721,-119,110,0.8,1
trayectoria,5.21,0,296.35,464.9,105,-120,1,1
trayectoria,5.21,1,391.436,358.176,-126,-140,1.5,1
trayectoria,5.21,2,334.137,187.977,112,130,1.2,1
trayectoria,5.21,3,433.268,81.9721,-119,110,0.8,1
trayectoria,5.22,0,297.4,463.7,105,-120,1,1
trayectoria,5.22,1,390.176,356.776,-126,-140,1.5,1
trayectoria,5.22,2,335.257,189.277,112,130,1.2,1
trayectoria,5.22,3,432.078,83.0721,-119,110,0.8,1
trayectoria,5.23,0,298.45,462.5,105,-120,1,1
trayectoria,5.23,1,388.916,355.376,-126,-140,1.5,1
trayectoria,5.23,2,336.377,190.577,112,130,1.2,1
trayectoria,5.23,3,430.888,84.1721,-119,110,0.8,1
trayectoria,5.24,0,299.5,461.3,105,-120,1,1
trayectoria,5.24,1,387.656,353.976,-126,-140,1.5,1
trayectoria,5.24,2,337.497,191.877,112,130,1.2,1
trayectoria,5.24,3,429.698,85.2721,-119,110,0.8,1
trayectoria,5.25,0,300.55,460.1,105,-120,1,1
trayectoria,5.25,1,386.396,352.576,-126,-140,1.5,1
trayectoria,5.25,2,338.617,193.177,112,130,1.2,1
trayectoria,5.25,3,428.508,86.3721,-119,110,0.8,1
trayectoria,5.26,0,301.6,458.9,105,-120,1,1
trayectoria,5.26,1,385.136,351.176,-126,-140,1.5,1
trayectoria,5.26,2,339.737,194.477,112,130,1.2,1
trayectoria,5.26,3,427.318,87.4721,-119,110,0.8,1
trayectoria,5.27,0,302.65,457.7,105,-120,1,1
trayectoria,5.27,1,383.876,349.776,-126,-140,1.5,1
trayectoria,5.27,2,340.857,195.777,112,130,1.2,1
trayectoria,5.27,3,426.128,88.5721,-119,110,0.8,1
trayectoria,5.28,0,303.7,456.5,105,-120,1,1
trayectoria,5.28,1,382.616,348.376,-126,-140,1.5,1
trayectoria,5.28,2,341.977,197.077,112,130,1.2,1
trayectoria,5.28,3,424.938,89.6721,-119,110,0.8,1
trayectoria,5.29,0,304.75,455.3,105,-120,1,1
trayectoria,5.29,1,381.356,346.976,-126,-140,1.5,1
trayectoria,5.29,2,343.097,198.377,112,130,1.2,1
trayectoria,5.29,3,423.748,90.7721,-119,110,0.8,1
trayectoria,5.3,0,305.8,454.1,105,-120,1,1
trayectoria,5.3,1,380.096,345.576,-126,-140,1.5,1
trayectoria,5.3,2,344.217,199.677,112,130,1.2,1
trayectoria,5.3,3,422.558,91.8721,-119,110,0.8,1
trayectoria,5.31,0,306.85,452.9,105,-120,1,1
trayectoria,5.31,1,378.836,344.176,-126,-140,1.5,1
trayectoria,5.31,2,345.337,200.977,112,130,1.2,1
trayectoria,5.31,3,421.368,92.9721,-119,110,0.8,1
trayectoria,5.32,0,307.9,451.7,105,-120,1,1
trayectoria,5.32,1,377.576,342.776,-126,-140,1.5,1
trayectoria,5.32,2,346.457,202.277,112,130,1.2,1
trayectoria,5.32,3,420.178,94.0721,-119,110,0.8,1
trayectoria,5.33,0,308.95,450.5,105,-120,1,1
trayectoria,5.33,1,376.316,341.376,-126,-140,1.5,1
trayectoria,5.33,2,347.577,203.577,112,130,1.2,1
trayectoria,5.33,3,418.988,95.1721,-119,110,0.8,1
trayectoria,5.34,0,310,449.3,105,-120,1,1
trayectoria,5.34,1,375.056,339.976,-126,-140,1.5,1
trayectoria,5.34,2,348.697,204.877,112,130,1.2,1
trayectoria,5.34,3,417.798,96.2721,-119,110,0.8,1
trayectoria,5.35,0,311.05,448.1,105,-120,1,1
trayectoria,5.35,1,373.796,338.576,-126,-140,1.5,1
trayectoria,5.35,2,349.817,206.177,112,130,1.2,1
trayectoria,5.35,3,416.608,97.3721,-119,110,0.8,1
trayectoria,5.36,0,312.1,446.9,105,-120,1,1
trayectoria,5.36,1,372.536,337.176,-126,-140,1.5,1
trayectoria,5.36,2,350.937,207.477,112,130,1.2,1
trayectoria,5.36,3,415.418,98.4721,-119,110,0.8,1
trayectoria,5.37,0,313.15,445.7,105,-120,1,1
