# SIMULACION DE COLISIONES MULTIPLES
# Practica 5 - Informatica II
#
# Box: 800 x 600
# Tiempo: 11.1 s
# Particulas activas: 1/1
# Total colisiones: 6
#
# OBSTACULOS
#
# TRAYECTORIAS DE PARTICULAS
# Formato: trayectoria,tiempo,id,x,y,vx,vy,masa,activa
trayectoria,2.44,0,702.5,524,-200,-150,1,1
trayectoria,2.45,0,700.5,522.5,-200,-150,1,1
trayectoria,2.46,0,698.5,521,-200,-150,1,1
trayectoria,2.47,0,696.5,519.5,-200,-150,1,1
trayectoria,2.48,0,694.5,518,-200,-150,1,1
trayectoria,2.49,0,692.5,516.5,-200,-150,1,1
trayectoria,2.5,0,690.5,515,-200,-150,1,1
trayectoria,2.51,0,688.5,513.5,-200,-150,1,1
trayectoria,2.52,0,686.5,512,-200,-150,1,1
trayectoria,2.53,0,684.5,510.5,-200,-150,1,1
trayectoria,2.54,0,682.5,509,-200,-150,1,1
trayectoria,2.55,0,680.5,507.5,-200,-150,1,1
trayectoria,2.56,0,678.5,506,-200,-150,1,1
trayectoria,2.57,0,676.5,504.5,-200,-150,1,1
trayectoria,2.58,0,674.5,503,-200,-150,1,1
trayectoria,2.59,0,672.5,501.5,-200,-150,1,1
trayectoria,2.6,0,670.5,500,-200,-150,1,1
trayectoria,2.61,0,668.5,498.5,-200,-150,1,1
trayectoria,2.62,0,666.5,497,-200,-150,1,1
trayectoria,2.63,0,664.5,495.5,-200,-150,1,1
trayectoria,2.64,0,662.5,494,-200,-150,1,1
trayectoria,2.65,0,660.5,492.5,-200,-150,1,1
trayectoria,2.66,0,658.5,491,-200,-150,1,1
trayectoria,2.67,0,656.5,489.5,-200,-150,1,1
trayectoria,2.68,0,654.5,488,-200,-150,1,1
trayectoria,2.69,0,652.5,486.5,-200,-150,1,1
trayectoria,2.7,0,650.5,485,-200,-150,1,1
trayectoria,2.71,0,648.5,483.5,-200,-150,1,1
trayectoria,2.72,0,646.5,482,-200,-150,1,1
trayectoria,2.73,0,644.5,480.5,-200,-150,1,1
trayectoria,2.74,0,642.5,479,-200,-150,1,1
trayectoria,2.75,0,640.5,477.5,-200,-150,1,1
trayectoria,2.76,0,638.5,476,-200,-150,1,1
trayectoria,2.77,0,636.5,474.5,-200,-150,1,1
trayectoria,2.78,0,634.5,473,-200,-150,1,1
trayectoria,2.79,0,632.5,471.5,-200,-150,1,1
trayectoria,2.8,0,630.5,470,-200,-150,1,1
trayectoria,2.81,0,628.5,468.5,-200,-150,1,1
trayectoria,2.82,0,626.5,467,-200,-150,1,1
trayectoria,2.83,0,624.5,465.5,-200,-150,1,1
trayectoria,2.84,0,622.5,464,-200,-150,1,1
trayectoria,2.85,0,620.5,462.5,-200,-150,1,1
trayectoria,2.86,0,618.5,461,-200,-150,1,1
trayectoria,2.87,0,616.5,459.5,-200,-150,1,1
trayectoria,2.88,0,614.5,458,-200,-150,1,1
trayectoria,2.89,0,612.5,456.5,-200,-150,1,1
trayectoria,2.9,0,610.5,455,-200,-150,1,1
trayectoria,2.91,0,608.5,453.5,-200,-150,1,1
trayectoria,2.92,0,606.5,452,-200,-150,1,1
trayectoria,2.93,0,604.5,450.5,-200,-150,1,1
trayectoria,2.94,0,602.5,449,-200,-150,1,1
trayectoria,2.95,0,600.5,447.5,-200,-150,1,1
trayectoria,2.96,0,598.5,446,-200,-150,1,1
trayectoria,2.97,0,596.5,444.5,-200,-150,1,1
trayectoria,2.98,0,594.5,443,-200,-150,1,1
trayectoria,2.99,0,592.5,441.5,-200,-150,1,1
trayectoria,3,0,590.5,440,-200,-150,1,1
trayectoria,3.01,0,588.5,438.5,-200,-150,1,1
trayectoria,3.02,0,586.5,437,-200,-150,1,1
trayectoria,3.03,0,584.5,435.5,-200,-150,1,1
trayectoria,3.04,0,582.5,434,-200,-150,1,1
trayectoria,3.05,0,580.5,432.5,-200,-150,1,1
trayectoria,3.06,0,578.5,431,-200,-150,1,1
trayectoria,3.07,0,576.5,429.5,-200,-150,1,1
trayectoria,3.08,0,574.5,428,-200,-150,1,1
trayectoria,3.09,0,572.5,426.5,-200,-150,1,1
trayectoria,3.1,0,570.5,425,-200,-150,1,1
trayectoria,3.11,0,568.5,423.5,-200,-150,1,1
trayectoria,3.12,0,566.5,422,-200,-150,1,1
trayectoria,3.13,0,564.5,420.5,-200,-150,1,1
trayectoria,3.14,0,562.5,419,-200,-150,1,1
trayectoria,3.15,0,560.5,417.5,-200,-150,1,1
trayectoria,3.16,0,558.5,416,-200,-150,1,1
trayectoria,3.17,0,556.5,414.5,-200,-150,1,1
trayectoria,3.18,0,554.5,413,-200,-150,1,1
trayectoria,3.19,0,552.5,411.5,-200,-150,1,1
trayectoria,3.2,0,550.5,410,-200,-150,1,1
trayectoria,3.21,0,548.5,408.5,-200,-150,1,1
trayectoria,3.22,0,546.5,407,-200,-150,1,1
trayectoria,3.23,0,544.5,405.5,-200,-150,1,1
trayectoria,3.24,0,542.5,404,-200,-150,1,1
trayectoria,3.25,0,540.5,402.5,-200,-150,1,1
trayectoria,3.26,0,538.5,401,-200,-150,1,1
trayectoria,3.27,0,536.5,399.5,-200,-150,1,1
trayectoria,3.28,0,534.5,398,-200,-150,1,1
trayectoria,3.29,0,532.5,396.5,-200,-150,1,1
trayectoria,3.3,0,530.5,395,-200,-150,1,1
trayectoria,3.31,0,528.5,393.5,-200,-150,1,1
trayectoria,3.32,0,526.5,392,-200,-150,1,1
trayectoria,3.33,0,524.5,390.5,-200,-150,1,1
trayectoria,3.34,0,522.5,389,-200,-150,1,1
trayectoria,3.35,0,520.5,387.5,-200,-150,1,1
trayectoria,3.36,0,518.5,386,-200,-150,1,1
trayectoria,3.37,0,516.5,384.5,-200,-150,1,1
trayectoria,3.38,0,514.5,383,-200,-150,1,1
trayectoria,3.39,0,512.5,381.5,-200,-150,1,1
trayectoria,3.4,0,510.5,380,-200,-150,1,1
trayectoria,3.41,0,508.5,378.5,-200,-150,1,1
trayectoria,3.42,0,506.5,377,-200,-150,1,1
trayectoria,3.43,0,504.5,375.5,-200,-150,1,1
trayectoria,3.44,0,502.5,374,-200,-150,1,1
trayectoria,3.45,0,500.5,372.5,-200,-150,1,1
trayectoria,3.46,0,498.5,371,-200,-150,1,1
trayectoria,3.47,0,496.5,369.5,-200,-150,1,1
trayectoria,3.48,0,494.5,368,-200,-150,1,1
trayectoria,3.49,0,492.5,366.5,-200,-150,1,1
trayectoria,3.5,0,490.5,365,-200,-150,1,1
trayectoria,3.51,0,488.5,363.5,-200,-150,1,1
trayectoria,3.52,0,486.5,362,-200,-150,1,1
trayectoria,3.53,0,484.5,360.5,-200,-150,1,1
trayectoria,3.54,0,482.5,359,-200,-150,1,1
trayectoria,3.55,0,480.5,357.5,-200,-150,1,1
trayectoria,3.56,0,478.5,356,-200,-150,1,1
trayectoria,3.57,0,476.5,354.5,-200,-150,1,1
trayectoria,3.58,0,474.5,353,-200,-150,1,1
trayectoria,3.59,0,472.5,351.5,-200,-150,1,1
trayectoria,3.6,0,470.5,350,-200,-150,1,1
trayectoria,3.61,0,468.5,348.5,-200,-150,1,1
trayectoria,3.62,0,466.5,347,-200,-150,1,1
trayectoria,3.63,0,464.5,345.5,-200,-150,1,1
trayectoria,3.64,0,462.5,344,-200,-150,1,1
trayectoria,3.65,0,460.5,342.5,-200,-150,1,1
trayectoria,3.66,0,458.5,341,-200,-150,1,1
trayectoria,3.67,0,456.5,339.5,-200,-150,1,1
trayectoria,3.68,0,454.5,338,-200,-150,1,1
trayectoria,3.69,0,452.5,336.5,-200,-150,1,1
trayectoria,3.7,0,450.5,335,-200,-150,1,1
trayectoria,3.71,0,448.5,333.5,-200,-150,1,1
trayectoria,3.72,0,446.5,332,-200,-150,1,1
trayectoria,3.73,0,444.5,330.5,-200,-150,1,1
trayectoria,3.74,0,442.5,329,-200,-150,1,1
trayectoria,3.75,0,440.5,327.5,-200,-150,1,1
trayectoria,3.76,0,438.5,326,-200,-150,1,1
trayectoria,3.77,0,436.5,324.5,-200,-150,1,1
trayectoria,3.78,0,434.5,323,-200,-150,1,1
trayectoria,3.79,0,432.5,321.5,-200,-150,1,1
trayectoria,3.8,0,430.5,320,-200,-150,1,1
trayectoria,3.81,0,428.5,318.5,-200,-150,1,1
trayectoria,3.82,0,426.5,317,-200,-150,1,1
trayectoria,3.83,0,424.5,315.5,-200,-150,1,1
trayectoria,3.84,0,422.5,314,-200,-150,1,1
trayectoria,3.85,0,420.5,312.5,-200,-150,1,1
trayectoria,3.86,0,418.5,311,-200,-150,1,1
trayectoria,3.87,0,416.5,309.5,-200,-150,1,1
trayectoria,3.88,0,414.5,308,-200,-150,1,1
trayectoria,3.89,0,412.5,306.5,-200,-150,1,1
trayectoria,3.9,0,410.5,305,-200,-150,1,1
trayectoria,3.91,0,408.5,303.5,-200,-150,1,1
trayectoria,3.92,0,406.5,302,-200,-150,1,1
trayectoria,3.93,0,404.5,300.5,-200,-150,1,1
trayectoria,3.94,0,402.5,299,-200,-150,1,1
trayectoria,3.95,0,400.5,297.5,-200,-150,1,1
trayectoria,3.96,0,398.5,296,-200,-150,1,1
trayectoria,3.97,0,396.5,294.5,-200,-150,1,1
trayectoria,3.98,0,394.5,293,-200,-150,1,1
trayectoria,3.99,0,392.5,291.5,-200,-150,1,1
trayectoria,4,0,390.5,290,-200,-150,1,1
trayectoria,4.01,0,388.5,288.5,-200,-150,1,1
trayectoria,4.02,0,386.5,287,-200,-150,1,1
trayectoria,4.03,0,384.5,285.5,-200,-150,1,1
trayectoria,4.04,0,382.5,284,-200,-150,1,1
trayectoria,4.05,0,380.5,282.5,-200,-150,1,1
trayectoria,4.06,0,378.5,281,-200,-150,1,1
trayectoria,4.07,0,376.5,279.5,-200,-150,1,1
trayectoria,4.08,0,374.5,278,-200,-150,1,1
trayectoria,4.09,0,372.5,276.5,-200,-150,1,1
trayectoria,4.1,0,370.5,275,-200,-150,1,1
trayectoria,4.11,0,368.5,273.5,-200,-150,1,1
trayectoria,4.12,0,366.5,272,-200,-150,1,1
trayectoria,4.13,0,364.5,270.5,-200,-150,1,1
trayectoria,4.14,0,362.5,269,-200,-150,1,1
trayectoria,4.15,0,360.5,267.5,-200,-150,1,1
trayectoria,4.16,0,358.5,266,-200,-150,1,1
trayectoria,4.17,0,356.5,264.5,-200,-150,1,1
trayectoria,4.18,0,354.5,263,-200,-150,1,1
trayectoria,4.19,0,352.5,261.5,-200,-150,1,1
trayectoria,4.2,0,350.5,260,-200,-150,1,1
trayectoria,4.21,0,348.5,258.5,-200,-150,1,1
trayectoria,4.22,0,346.5,257,-200,-150,1,1
trayectoria,4.23,0,344.5,255.5,-200,-150,1,1
trayectoria,4.24,0,342.5,254,-200,-150,1,1
trayectoria,4.25,0,340.5,252.5,-200,-150,1,1
trayectoria,4.26,0,338.5,251,-200,-150,1,1
trayectoria,4.27,0,336.5,249.5,-200,-150,1,1
trayectoria,4.28,0,334.5,248,-200,-150,1,1
trayectoria,4.29,0,332.5,246.5,-200,-150,1,1
trayectoria,4.3,0,330.5,245,-200,-150,1,1
trayectoria,4.31,0,328.5,243.5,-200,-150,1,1
trayectoria,4.32,0,326.5,242,-200,-150,1,1
trayectoria,4.33,0,324.5,240.5,-200,-150,1,1
trayectoria,4.34,0,322.5,239,-200,-150,1,1
trayectoria,4.35,0,320.5,237.5,-200,-150,1,1
trayectoria,4.36,0,318.5,236,-200,-150,1,1
trayectoria,4.37,0,316.5,234.5,-200,-150,1,1
trayectoria,4.38,0,314.5,233,-200,-150,1,1
trayectoria,4.39,0,312.5,231.5,-200,-150,1,1
trayectoria,4.4,0,310.5,230,-200,-150,1,1
trayectoria,4.41,0,308.5,228.5,-200,-150,1,1
trayectoria,4.42,0,306.5,227,-200,-150,1,1
trayectoria,4.43,0,304.5,225.5,-200,-150,1,1
trayectoria,4.44,0,302.5,224,-200,-150,1,1
trayectoria,4.45,0,300.5,222.5,-200,-150,1,1
trayectoria,4.46,0,298.5,221,-200,-150,1,1
trayectoria,4.47,0,296.5,219.5,-200,-150,1,1
trayectoria,4.48,0,294.5,218,-200,-150,1,1
trayectoria,4.49,0,292.5,216.5,-200,-150,1,1
trayectoria,4.5,0,290.5,215,-200,-150,1,1
trayectoria,4.51,0,288.5,213.5,-200,-150,1,1
trayectoria,4.52,0,286.5,212,-200,-150,1,1
trayectoria,4.53,0,284.5,210.5,-200,-150,1,1
trayectoria,4.54,0,282.5,209,-200,-150,1,1
trayectoria,4.55,0,280.5,207.5,-200,-150,1,1
trayectoria,4.56,0,278.5,206,-200,-150,1,1
trayectoria,4.57,0,276.5,204.5,-200,-150,1,1
trayectoria,4.58,0,274.5,203,-200,-150,1,1
trayectoria,4.59,0,272.5,201.5,-200,-150,1,1
trayectoria,4.6,0,270.5,200,-200,-150,1,1
trayectoria,4.61,0,268.5,198.5,-200,-150,1,1
trayectoria,4.62,0,266.5,197,-200,-150,1,1
trayectoria,4.63,0,264.5,195.5,-200,-150,1,1
trayectoria,4.64,0,262.5,194,-200,-150,1,1
trayectoria,4.65,0,260.5,192.5,-200,-150,1,1
trayectoria,4.66,0,258.5,191,-200,-150,1,1
trayectoria,4.67,0,256.5,189.5,-200,-150,1,1
trayectoria,4.68,0,254.5,188,-200,-150,1,1
trayectoria,4.69,0,252.5,186.5,-200,-150,1,1
trayectoria,4.7,0,250.5,185,-200,-150,1,1
trayectoria,4.71,0,248.5,183.5,-200,-150,1,1
trayectoria,4.72,0,246.5,182,-200,-150,1,1
trayectoria,4.73,0,244.5,180.5,-200,-150,1,1
trayectoria,4.74,0,242.5,179,-200,-150,1,1
trayectoria,4.75,0,240.5,177.5,-200,-150,1,1
trayectoria,4.76,0,238.5,176,-200,-150,1,1
trayectoria,4.77,0,236.5,174.5,-200,-150,1,1
trayectoria,4.78,0,234.5,173,-200,-150,1,1
trayectoria,4.79,0,232.5,171.5,-200,-150,1,1
trayectoria,4.8,0,230.5,170,-200,-150,1,1
trayectoria,4.81,0,228.5,168.5,-200,-150,1,1
trayectoria,4.82,0,226.5,167,-200,-150,1,1
trayectoria,4.83,0,224.5,165.5,-200,-150,1,1
trayectoria,4.84,0,222.5,164,-200,-150,1,1
trayectoria,4.85,0,220.5,162.5,-200,-150,1,1
trayectoria,4.86,0,218.5,161,-200,-150,1,1
trayectoria,4.87,0,216.5,159.5,-200,-150,1,1
trayectoria,4.88,0,214.5,158,-200,-150,1,1
trayectoria,4.89,0,212.5,156.5,-200,-150,1,1
trayectoria,4.9,0,210.5,155,-200,-150,1,1
trayectoria,4.91,0,208.5,153.5,-200,-150,1,1
trayectoria,4.92,0,206.5,152,-200,-150,1,1
trayectoria,4.93,0,204.5,150.5,-200,-150,1,1
trayectoria,4.94,0,202.5,149,-200,-150,1,1
trayectoria,4.95,0,200.5,147.5,-200,-150,1,1
trayectoria,4.96,0,198.5,146,-200,-150,1,1
trayectoria,4.97,0,196.5,144.5,-200,-150,1,1
