# SIMULACION DE COLISIONES MULTIPLES
# Practica 5 - Informatica II
#
# Box: 800 x 600
# Tiempo: 22.87 s
# Particulas activas: 3/4
# Total colisiones: 11
#
# OBSTACULOS
#
# TRAYECTORIAS DE PARTICULAS
# Formato: trayectoria,tiempo,id,x,y,vx,vy,masa,activa
trayectoria,5.78,1,405,300,-100,0,1,0
trayectoria,5.78,2,589,463.028,50,-100,0.8,1
trayectoria,5.78,3,211,136.972,-50,100,0.8,1
trayectoria,5.79,0,400,300,0,0,2,1
trayectoria,5.79,1,405,300,-100,0,1,0
trayectoria,5.79,2,589.5,462.028,50,-100,0.8,1
trayectoria,5.79,3,210.5,137.972,-50,100,0.8,1
trayectoria,5.8,0,400,300,0,0,2,1
trayectoria,5.8,1,405,300,-100,0,1,0
trayectoria,5.8,2,590,461.028,50,-100,0.8,1
trayectoria,5.8,3,210,138.972,-50,100,0.8,1
trayectoria,5.81,0,400,300,0,0,2,1
trayectoria,5.81,1,405,300,-100,0,1,0
trayectoria,5.81,2,590.5,460.028,50,-100,0.8,1
trayectoria,5.81,3,209.5,139.972,-50,100,0.8,1
trayectoria,5.82,0,400,300,0,0,2,1
trayectoria,5.82,1,405,300,-100,0,1,0
trayectoria,5.82,2,591,459.028,50,-100,0.8,1
trayectoria,5.82,3,209,140.972,-50,100,0.8,1
trayectoria,5.83,0,400,300,0,0,2,1
trayectoria,5.83,1,405,300,-100,0,1,0
trayectoria,5.83,2,591.5,458.028,50,-100,0.8,1
trayectoria,5.83,3,208.5,141.972,-50,100,0.8,1
trayectoria,5.84,0,400,300,0,0,2,1
trayectoria,5.84,1,405,300,-100,0,1,0
trayectoria,5.84,2,592,457.028,50,-100,0.8,1
trayectoria,5.84,3,208,142.972,-50,100,0.8,1
trayectoria,5.85,0,400,300,0,0,2,1
trayectoria,5.85,1,405,300,-100,0,1,0
trayectoria,5.85,2,592.5,456.028,50,-100,0.8,1
trayectoria,5.85,3,207.5,143.972,-50,100,0.8,1
trayectoria,5.86,0,400,300,0,0,2,1
trayectoria,5.86,1,405,300,-100,0,1,0
trayectoria,5.86,2,593,455.028,50,-100,0.8,1
trayectoria,5.86,3,207,144.972,-50,100,0.8,1
trayectoria,5.87,0,400,300,0,0,2,1
trayectoria,5.87,1,405,300,-100,0,1,0
trayectoria,5.87,2,593.5,454.028,50,-100,0.8,1
trayectoria,5.87,3,206.5,145.972,-50,100,0.8,1
trayectoria,5.88,0,400,300,0,0,2,1
trayectoria,5.88,1,405,300,-100,0,1,0
trayectoria,5.88,2,594,453.028,50,-100,0.8,1
trayectoria,5.88,3,206,146.972,-50,100,0.8,1
trayectoria,5.89,0,400,300,0,0,2,1
trayectoria,5.89,1,405,300,-100,0,1,0
trayectoria,5.89,2,594.5,452.028,50,-100,0.8,1
trayectoria,5.89,3,205.5,147.972,-50,100,0.8,1
trayectoria,5.9,0,400,300,0,0,2,1
trayectoria,5.9,1,405,300,-100,0,1,0
trayectoria,5.9,2,595,451.028,50,-100,0.8,1
trayectoria,5.9,3,205,148.972,-50,100,0.8,1
trayectoria,5.91,0,400,300,0,0,2,1
trayectoria,5.91,1,405,300,-100,0,1,0
trayectoria,5.91,2,595.5,450.028,50,-100,0.8,1
trayectoria,5.91,3,204.5,149.972,-50,100,0.8,1
trayectoria,5.92,0,400,300,0,0,2,1
trayectoria,5.92,1,405,300,-100,0,1,0
trayectoria,5.92,2,596,449.028,50,-100,0.8,1
trayectoria,5.92,3,204,150.972,-50,100,0.8,1
trayectoria,5.93,0,400,300,0,0,2,1
trayectoria,5.93,1,405,300,-100,0,1,0
trayectoria,5.93,2,596.5,448.028,50,-100,0.8,1
trayectoria,5.93,3,203.5,151.972,-50,100,0.8,1
trayectoria,5.94,0,400,300,0,0,2,1
trayectoria,5.94,1,405,300,-100,0,1,0
trayectoria,5.94,2,597,447.028,50,-100,0.8,1
trayectoria,5.94,3,203,152.972,-50,100,0.8,1
trayectoria,5.95,0,400,300,0,0,2,1
trayectoria,5.95,1,405,300,-100,0,1,0
trayectoria,5.95,2,597.5,446.028,50,-100,0.8,1
trayectoria,5.95,3,202.5,153.972,-50,100,0.8,1
trayectoria,5.96,0,400,300,0,0,2,1
trayectoria,5.96,1,405,300,-100,0,1,0
trayectoria,5.96,2,598,445.028,50,-100,0.8,1
trayectoria,5.96,3,202,154.972,-50,100,0.8,1
trayectoria,5.97,0,400,300,0,0,2,1
trayectoria,5.97,1,405,300,-100,0,1,0
trayectoria,5.97,2,598.5,444.028,50,-100,0.8,1
trayectoria,5.97,3,201.5,155.972,-50,100,0.8,1
trayectoria,5.98,0,400,300,0,0,2,1
trayectoria,5.98,1,405,300,-100,0,1,0
trayectoria,5.98,2,599,443.028,50,-100,0.8,1
trayectoria,5.98,3,201,156.972,-50,100,0.8,1
trayectoria,5.99,0,400,300,0,0,2,1
trayectoria,5.99,1,405,300,-100,0,1,0
trayectoria,5.99,2,599.5,442.028,50,-100,0.8,1
trayectoria,5.99,3,200.5,157.972,-50,100,0.8,1
trayectoria,6,0,400,300,0,0,2,1
trayectoria,6,1,405,300,-100,0,1,0
trayectoria,6,2,600,441.028,50,-100,0.8,1
trayectoria,6,3,200,158.972,-50,100,0.8,1
trayectoria,6.01,0,400,300,0,0,2,1
trayectoria,6.01,1,405,300,-100,0,1,0
trayectoria,6.01,2,600.5,440.028,50,-100,0.8,1
trayectoria,6.01,3,199.5,159.972,-50,100,0.8,1
trayectoria,6.02,0,400,300,0,0,2,1
trayectoria,6.02,1,405,300,-100,0,1,0
trayectoria,6.02,2,601,439.028,50,-100,0.8,1
trayectoria,6.02,3,199,160.972,-50,100,0.8,1
trayectoria,6.03,0,400,300,0,0,2,1
trayectoria,6.03,1,405,300,-100,0,1,0
trayectoria,6.03,2,601.5,438.028,50,-100,0.8,1
trayectoria,6.03,3,198.5,161.972,-50,100,0.8,1
trayectoria,6.04,0,400,300,0,0,2,1
trayectoria,6.04,1,405,300,-100,0,1,0
trayectoria,6.04,2,602,437.028,50,-100,0.8,1
trayectoria,6.04,3,198,162.972,-50,100,0.8,1
trayectoria,6.05,0,400,300,0,0,2,1
trayectoria,6.05,1,405,300,-100,0,1,0
trayectoria,6.05,2,602.5,436.028,50,-100,0.8,1
trayectoria,6.05,3,197.5,163.972,-50,100,0.8,1
trayectoria,6.06,0,400,300,0,0,2,1
trayectoria,6.06,1,405,300,-100,0,1,0
trayectoria,6.06,2,603,435.028,50,-100,0.8,1
trayectoria,6.06,3,197,164.972,-50,100,0.8,1
trayectoria,6.07,0,400,300,0,0,2,1
trayectoria,6.07,1,405,300,-100,0,1,0
trayectoria,6.07,2,603.5,434.028,50,-100,0.8,1
trayectoria,6.07,3,196.5,165.972,-50,100,0.8,1
trayectoria,6.08,0,400,300,0,0,2,1
trayectoria,6.08,1,405,300,-100,0,1,0
trayectoria,6.08,2,604,433.028,50,-100,0.8,1
trayectoria,6.08,3,196,166.972,-50,100,0.8,1
trayectoria,6.09,0,400,300,0,0,2,1
trayectoria,6.09,1,405,300,-100,0,1,0
trayectoria,6.09,2,604.5,432.028,50,-100,0.8,1
trayectoria,6.09,3,195.5,167.972,-50,100,0.8,1
trayectoria,6.1,0,400,300,0,0,2,1
trayectoria,6.1,1,405,300,-100,0,1,0
trayectoria,6.1,2,605,431.028,50,-100,0.8,1
trayectoria,6.1,3,195,168.972,-50,100,0.8,1
trayectoria,6.11,0,400,300,0,0,2,1
trayectoria,6.11,1,405,300,-100,0,1,0
trayectoria,6.11,2,605.5,430.028,50,-100,0.8,1
trayectoria,6.11,3,194.5,169.972,-50,100,0.8,1
trayectoria,6.12,0,400,300,0,0,2,1
trayectoria,6.12,1,405,300,-100,0,1,0
trayectoria,6.12,2,606,429.028,50,-100,0.8,1
trayectoria,6.12,3,194,170.972,-50,100,0.8,1
trayectoria,6.13,0,400,300,0,0,2,1
trayectoria,6.13,1,405,300,-100,0,1,0
trayectoria,6.13,2,606.5,428.028,50,-100,0.8,1
trayectoria,6.13,3,193.5,171.972,-50,100,0.8,1
trayectoria,6.14,0,400,300,0,0,2,1
trayectoria,6.14,1,405,300,-100,0,1,0
trayectoria,6.14,2,607,427.028,50,-100,0.8,1
trayectoria,6.14,3,193,172.972,-50,100,0.8,1
trayectoria,6.15,0,400,300,0,0,2,1
trayectoria,6.15,1,405,300,-100,0,1,0
trayectoria,6.15,2,607.5,426.028,50,-100,0.8,1
trayectoria,6.15,3,192.5,173.972,-50,100,0.8,1
trayectoria,6.16,0,400,300,0,0,2,1
trayectoria,6.16,1,405,300,-100,0,1,0
trayectoria,6.16,2,608,425.028,50,-100,0.8,1
trayectoria,6.16,3,192,174.972,-50,100,0.8,1
trayectoria,6.17,0,400,300,0,0,2,1
trayectoria,6.17,1,405,300,-100,0,1,0
trayectoria,6.17,2,608.5,424.028,50,-100,0.8,1
trayectoria,6.17,3,191.5,175.972,-50,100,0.8,1
trayectoria,6.18,0,400,300,0,0,2,1
trayectoria,6.18,1,405,300,-100,0,1,0
trayectoria,6.18,2,609,423.028,50,-100,0.8,1
trayectoria,6.18,3,191,176.972,-50,100,0.8,1
trayectoria,6.19,0,400,300,0,0,2,1
trayectoria,6.19,1,405,300,-100,0,1,0
trayectoria,6.19,2,609.5,422.028,50,-100,0.8,1
trayectoria,6.19,3,190.5,177.972,-50,100,0.8,1
trayectoria,6.2,0,400,300,0,0,2,1
trayectoria,6.2,1,405,300,-100,0,1,0
trayectoria,6.2,2,610,421.028,50,-100,0.8,1
trayectoria,6.2,3,190,178.972,-50,100,0.8,1
trayectoria,6.21,0,400,300,0,0,2,1
trayectoria,6.21,1,405,300,-100,0,1,0
trayectoria,6.21,2,610.5,420.028,50,-100,0.8,1
trayectoria,6.21,3,189.5,179.972,-50,100,0.8,1
trayectoria,6.22,0,400,300,0,0,2,1
trayectoria,6.22,1,405,300,-100,0,1,0
trayectoria,6.22,2,611,419.028,50,-100,0.8,1
trayectoria,6.22,3,189,180.972,-50,100,0.8,1
trayectoria,6.23,0,400,300,0,0,2,1
trayectoria,6.23,1,405,300,-100,0,1,0
trayectoria,6.23,2,611.5,418.028,50,-100,0.8,1
trayectoria,6.23,3,188.5,181.972,-50,100,0.8,1
trayectoria,6.24,0,400,300,0,0,2,1
trayectoria,6.24,1,405,300,-100,0,1,0
trayectoria,6.24,2,612,417.028,50,-100,0.8,1
trayectoria,6.24,3,188,182.972,-50,100,0.8,1
trayectoria,6.25,0,400,300,0,0,2,1
trayectoria,6.25,1,405,300,-100,0,1,0
trayectoria,6.25,2,612.5,416.028,50,-100,0.8,1
trayectoria,6.25,3,187.5,183.972,-50,100,0.8,1
trayectoria,6.26,0,400,300,0,0,2,1
trayectoria,6.26,1,405,300,-100,0,1,0
trayectoria,6.26,2,613,415.028,50,-100,0.8,1
trayectoria,6.26,3,187,184.972,-50,100,0.8,1
trayectoria,6.27,0,400,300,0,0,2,1
trayectoria,6.27,1,405,300,-100,0,1,0
trayectoria,6.27,2,613.5,414.028,50,-100,0.8,1
trayectoria,6.27,3,186.5,185.972,-50,100,0.8,1
trayectoria,6.28,0,400,300,0,0,2,1
trayectoria,6.28,1,405,300,-100,0,1,0
trayectoria,6.28,2,614,413.028,50,-100,0.8,1
trayectoria,6.28,3,186,186.972,-50,100,0.8,1
trayectoria,6.29,0,400,300,0,0,2,1
trayectoria,6.29,1,405,300,-100,0,1,0
trayectoria,6.29,2,614.5,412.028,50,-100,0.8,1
trayectoria,6.29,3,185.5,187.972,-50,100,0.8,1
trayectoria,6.3,0,400,300,0,0,2,1
trayectoria,6.3,1,405,300,-100,0,1,0
trayectoria,6.3,2,615,411.028,50,-100,0.8,1
trayectoria,6.3,3,185,188.972,-50,100,0.8,1
trayectoria,6.31,0,400,300,0,0,2,1
trayectoria,6.31,1,405,300,-100,0,1,0
trayectoria,6.31,2,615.5,410.028,50,-100,0.8,1
trayectoria,6.31,3,184.5,189.972,-50,100,0.8,1
trayectoria,6.32,0,400,300,0,0,2,1
trayectoria,6.32,1,405,300,-100,0,1,0
trayectoria,6.32,2,616,409.028,50,-100,0.8,1
trayectoria,6.32,3,184,190.972,-50,100,0.8,1
trayectoria,6.33,0,400,300,0,0,2,1
trayectoria,6.33,1,405,300,-100,0,1,0
trayectoria,6.33,2,616.5,408.028,50,-100,0.8,1
trayectoria,6.33,3,183.5,191.972,-50,100,0.8,1
trayectoria,6.34,0,400,300,0,0,2,1
trayectoria,6.34,1,405,300,-100,0,1,0
trayectoria,6.34,2,617,407.028,50,-100,0.8,1
trayectoria,6.34,3,183,192.972,-50,100,0.8,1
trayectoria,6.35,0,400,300,0,0,2,1
trayectoria,6.35,1,405,300,-100,0,1,0
trayectoria,6.35,2,617.5,406.028,50,-100,0.8,1
trayectoria,6.35,3,182.5,193.972,-50,100,0.8,1
trayectoria,6.36,0,400,300,0,0,2,1
trayectoria,6.36,1,405,300,-100,0,1,0
trayectoria,6.36,2,618,405.028,50,-100,0.8,1
trayectoria,6.36,3,182,194.972,-50,100,0.8,1
trayectoria,6.37,0,400,300,0,0,2,1
trayectoria,6.37,1,405,300,-100,0,1,0
trayectoria,6.37,2,618.5,404.028,50,-100,0.8,1
trayectoria,6.37,3,181.5,195.972,-50,100,0.8,1
trayectoria,6.38,0,400,300,0,0,2,1
trayectoria,6.38,1,405,300,-100,0,1,0
trayectoria,6.38,2,619,403.028,50,-100,0.8,1
trayectoria,6.38,3,181,196.972,-50,100,0.8,1
trayectoria,6.39,0,400,300,0,0,2,1
trayectoria,6.39,1,405,300,-100,0,1,0
trayectoria,6.39,2,619.5,402.028,50,-100,0.8,1
trayectoria,6.39,3,180.5,197.972,-50,100,0.8,1
trayectoria,6.4,0,400,300,0,0,2,1
trayectoria,6.4,1,405,300,-100,0,1,0
trayectoria,6.4,2,620,401.028,50,-100,0.8,1
trayectoria,6.4,3,180,198.972,-50,100,0.8,1
trayectoria,6.41,0,400,300,0,0,2,1
trayectoria,6.41,1,405,300,-100,0,1,0
trayectoria,6.41,2,620.5,400.028,50,-100,0.8,1
trayectoria,6.41,3,179.5,199.972,-50,100,0.8,1
trayectoria,6.42,0,400,300,0,0,2,1
trayectoria,6.42,1,405,300,-100,0,1,0
trayectoria,6.42,2,621,399.028,50,-100,0.8,1
trayectoria,6.42,3,179,200.972,-50,100,0.8,1
trayectoria,6.43,0,400,300,0,0,2,1
trayectoria,6.43,1,405,300,-100,0,1,0
trayectoria,6.43,2,621.5,398.028,50,-100,0.8,1
trayectoria,6.43,3,178.5,201.972,-50,100,0.8,1
trayectoria,6.44,0,400,300,0,0,2,1
trayectoria,6.44,1,405,300,-100,0,1,0
trayectoria,6.44,2,622,397.028,50,-100,0.8,1
trayectoria,6.44,3,178,202.972,-50,100,0.8,1
trayectoria,6.45,0,400,300,0,0,2,1
trayectoria,6.45,1,405,300,-100,0,1,0
trayectoria,6.45,2,622.5,396.028,50,-100,0.8,1
trayectoria,6.45,3,177.5,203.972,-50,100,0.8,1
trayectoria,6.46,0,400,300,0,0,2,1
trayectoria,6.46,1,405,300,-100,0,1,0
trayectoria,6.46,2,623,395.028,50,-100,0.8,1
trayectoria,6.46,3,177,204.972,-50,100,0.8,1
trayectoria,6.47,0,400,300,0,0,2,1
trayectoria,6.47,1,405,300,-100,0,1,0
trayectoria,6.47,2,623.5,394.028,50,-100,0.8,1
trayectoria,6.47,3,176.5,205.972,-50,100,0.8,1
trayectoria,6.48,0,400,300,0,0,2,1
trayectoria,6.48,1,405,300,-100,0,1,0
trayectoria,6.48,2,624,393.028,50,-100,0.8,1
trayectoria,6.48,3,176,206.972,-50,100,0.8,1
trayectoria,6.49,0,400,300,0,0,2,1
trayectoria,6.49,1,405,300,-100,0,1,0
trayectoria,6.49,2,624.5,392.028,50,-100,0.8,1
trayectoria,6.49,3,175.5,207.972,-50,100,0.8,1
trayectoria,6.5,0,400,300,0,0,2,1
trayectoria,6.5,1,405,300,-100,0,1,0
trayectoria,6.5,2,625,391.028,50,-100,0.8,1
trayectoria,6.5,3,175,208.972,-50,100,0.8,1
trayectoria,6.51,0,400,300,0,0,2,1
trayectoria,6.51,1,405,300,-100,0,1,0
trayectoria,6.51,2,625.5,390.028,50,-100,0.8,1
trayectoria,6.51,3,174.5,209.972,-50,100,0.8,1
trayectoria,6.52,0,400,300,0,0,2,1
trayectoria,6.52,1,405,300,-100,0,1,0
trayectoria,6.52,2,626,389.028,50,-100,0.8,1
trayectoria,6.52,3,174,210.972,-50,100,0.8,1
trayectoria,6.53,0,400,300,0,0,2,1
trayectoria,6.53,1,405,300,-100,0,1,0
trayectoria,6.53,2,626.5,388.028,50,-100,0.8,1
trayectoria,6.53,3,173.5,211.972,-50,100,0.8,1
trayectoria,6.54,0,400,300,0,0,2,1
trayectoria,6.54,1,405,300,-100,0,1,0
trayectoria,6.54,2,627,387.028,50,-100,0.8,1
trayectoria,6.54,3,173,212.972,-50,100,0.8,1
trayectoria,6.55,0,400,300,0,0,2,1
trayectoria,6.55,1,405,300,-100,0,1,0
trayectoria,6.55,2,627.5,386.028,50,-100,0.8,1
trayectoria,6.55,3,172.5,213.972,-50,100,0.8,1
trayectoria,6.56,0,400,300,0,0,2,1
trayectoria,6.56,1,405,300,-100,0,1,0
trayectoria,6.56,2,628,385.028,50,-100,0.8,1
trayectoria,6.56,3,172,214.972,-50,100,0.8,1
trayectoria,6.57,0,400,300,0,0,2,1
trayectoria,6.57,1,405,300,-100,0,1,0
trayectoria,6.57,2,628.5,384.028,50,-100,0.8,1
trayectoria,6.57,3,171.5,215.972,-50,100,0.8,1
trayectoria,6.58,0,400,300,0,0,2,1
trayectoria,6.58,1,405,300,-100,0,1,0
trayectoria,6.58,2,629,383.028,50,-100,0.8,1
trayectoria,6.58,3,171,216.972,-50,100,0.8,1
trayectoria,6.59,0,400,300,0,0,2,1
trayectoria,6.59,1,405,300,-100,0,1,0
trayectoria,6.59,2,629.5,382.028,50,-100,0.8,1
trayectoria,6.59,3,170.5,217.972,-50,100,0.8,1
trayectoria,6.6,0,400,300,0,0,2,1
trayectoria,6.6,1,405,300,-100,0,1,0
trayectoria,6.6,2,630,381.028,50,-100,0.8,1
trayectoria,6.6,3,170,218.972,-50,100,0.8,1
trayectoria,6.61,0,400,300,0,0,2,1
trayectoria,6.61,1,405,300,-100,0,1,0
trayectoria,6.61,2,630.5,380.028,50,-100,0.8,1
trayectoria,6.61,3,169.5,219.972,-50,100,0.8,1
trayectoria,6.62,0,400,300,0,0,2,1
trayectoria,6.62,1,405,300,-100,0,1,0
trayectoria,6.62,2,631,379.028,50,-100,0.8,1
trayectoria,6.62,3,169,220.972,-50,100,0.8,1
trayectoria,6.63,0,400,300,0,0,2,1
trayectoria,6.63,1,405,300,-100,0,1,0
trayectoria,6.63,2,631.5,378.028,50,-100,0.8,1
trayectoria,6.63,3,168.5,221.972,-50,100,0.8,1
trayectoria,6.64,0,400,300,0,0,2,1
trayectoria,6.64,1,405,300,-100,0,1,0
trayectoria,6.64,2,632,377.028,50,-100,0.8,1
trayectoria,6.64,3,168,222.972,-50,100,0.8,1
trayectoria,6.65,0,400,300,0,0,2,1
trayectoria,6.65,1,405,300,-100,0,1,0
trayectoria,6.65,2,632.5,376.028,50,-100,0.8,1
trayectoria,6.65,3,167.5,223.972,-50,100,0.8,1
trayectoria,6.66,0,400,300,0,0,2,1
trayectoria,6.66,1,405,300,-100,0,1,0
trayectoria,6.66,2,633,375.028,50,-100,0.8,1
trayectoria,6.66,3,167,224.972,-50,100,0.8,1
trayectoria,6.67,0,400,300,0,0,2,1
trayectoria,6.67,1,405,300,-100,0,1,0
trayectoria,6.67,2,633.5,374.028,50,-100,0.8,1
trayectoria,6.67,3,166.5,225.972,-50,100,0.8,1
trayectoria,6.68,0,400,300,0,0,2,1
trayectoria,6.68,1,405,300,-100,0,1,0
trayectoria,6.68,2,634,373.028,50,-100,0.8,1
trayectoria,6.68,3,166,226.972,-50,100,0.8,1
trayectoria,6.69,0,400,300,0,0,2,1
trayectoria,6.69,1,405,300,-100,0,1,0
trayectoria,6.69,2,634.5,372.028,50,-100,0.8,1
trayectoria,6.69,3,165.5,227.972,-50,100,0.8,1
trayectoria,6.7,0,400,300,0,0,2,1
trayectoria,6.7,1,405,300,-100,0,1,0
trayectoria,6.7,2,635,371.028,50,-100,0.8,1
trayectoria,6.7,3,165,228.972,-50,100,0.8,1
trayectoria,6.71,0,400,300,0,0,2,1
trayectoria,6.71,1,405,300,-100,0,1,0
trayectoria,6.71,2,635.5,370.028,50,-100,0.8,1
trayectoria,6.71,3,164.5,229.972,-50,100,0.8,1
trayectoria,6.72,0,400,300,0,0,2,1
trayectoria,6.72,1,405,300,-100,0,1,0
trayectoria,6.72,2,636,369.028,50,-100,0.8,1
trayectoria,6.72,3,164,230.972,-50,100,0.8,1
trayectoria,6.73,0,400,300,0,0,2,1
trayectoria,6.73,1,405,300,-100,0,1,0
trayectoria,6.73,2,636.5,368.028,50,-100,0.8,1
trayectoria,6.73,3,163.5,231.972,-50,100,0.8,1
trayectoria,6.74,0,400,300,0,0,2,1
trayectoria,6.74,1,405,300,-100,0,1,0
trayectoria,6.74,2,637,367.028,50,-100,0.8,1
trayectoria,6.74,3,163,232.972,-50,100,0.8,1
trayectoria,6.75,0,400,300,0,0,2,1
trayectoria,6.75,1,405,300,-100,0,1,0
trayectoria,6.75,2,637.5,366.028,50,-100,0.8,1
trayectoria,6.75,3,162.5,233.972,-50,100,0.8,1
trayectoria,6.76,0,400,300,0,0,2,1
trayectoria,6.76,1,405,300,-100,0,1,0
trayectoria,6.76,2,638,365.028,50,-100,0.8,1
trayectoria,6.76,3,162,234.972,-50,100,0.8,1
trayectoria,6.77,0,400,300,0,0,2,1
trayectoria,6.77,1,405,300,-100,0,1,0
trayectoria,6.77,2,638.5,364.028,50,-100,0.8,1
trayectoria,6.77,3,161.5,235.972,-50,100,0.8,1
trayectoria,6.78,0,400,300,0,0,2,1
trayectoria,6.78,1,405,300,-100,0,1,0
trayectoria,6.78,2,639,363.028,50,-100,0.8,1
trayectoria,6.78,3,161,236.972,-50,100,0.8,1
trayectoria,6.79,0,400,300,0,0,2,1
trayectoria,6.79,1,405,300,-100,0,1,0
trayectoria,6.79,2,639.5,362.028,50,-100,0.8,1
trayectoria,6.79,3,160.5,237.972,-50,100,0.8,1
trayectoria,6.8,0,400,300,0,0,2,1
trayectoria,6.8,1,405,300,-100,0,1,0
trayectoria,6.8,2,640,361.028,50,-100,0.8,1
trayectoria,6.8,3,160,238.972,-50,100,0.8,1
trayectoria,6.81,0,400,300,0,0,2,1
trayectoria,6.81,1,405,300,-100,0,1,0
trayectoria,6.81,2,640.5,360.028,50,-100,0.8,1
trayectoria,6.81,3,159.5,239.972,-50,100,0.8,1
trayectoria,6.82,0,400,300,0,0,2,1
trayectoria,6.82,1,405,300,-100,0,1,0
trayectoria,6.82,2,641,359.028,50,-100,0.8,1
trayectoria,6.82,3,159,240.972,-50,100,0.8,1
trayectoria,6.83,0,400,300,0,0,2,1
trayectoria,6.83,1,405,300,-100,0,1,0
trayectoria,6.83,2,641.5,358.028,50,-100,0.8,1
trayectoria,6.83,3,158.5,241.972,-50,100,0.8,1
trayectoria,6.84,0,400,300,0,0,2,1
trayectoria,6.84,1,405,300,-100,0,1,0
trayectoria,6.84,2,642,357.028,50,-100,0.8,1
trayectoria,6.84,3,158,242.972,-50,100,0.8,1
trayectoria,6.85,0,400,300,0,0,2,1
trayectoria,6.85,1,405,300,-100,0,1,0
trayectoria,6.85,2,642.5,356.028,50,-100,0.8,1
trayectoria,6.85,3,157.5,243.972,-50,100,0.8,1
trayectoria,6.86,0,400,300,0,0,2,1
trayectoria,6.86,1,405,300,-100,0,1,0
trayectoria,6.86,2,643,355.028,50,-100,0.8,1
trayectoria,6.86,3,157,244.972,-50,100,0.8,1
trayectoria,6.87,0,400,300,0,0,2,1
trayectoria,6.87,1,405,300,-100,0,1,0
trayectoria,6.87,2,643.5,354.028,50,-100,0.8,1
trayectoria,6.87,3,156.5,245.972,-50,100,0.8,1
trayectoria,6.88,0,400,300,0,0,2,1
trayectoria,6.88,1,405,300,-100,0,1,0
trayectoria,6.88,2,644,353.028,50,-100,0.8,1
trayectoria,6.88,3,156,246.972,-50,100,0.8,1
trayectoria,6.89,0,400,300,0,0,2,1
trayectoria,6.89,1,405,300,-100,0,1,0
trayectoria,6.89,2,644.5,352.028,50,-100,0.8,1
trayectoria,6.89,3,155.5,247.972,-50,100,0.8,1
trayectoria,6.9,0,400,300,0,0,2,1
trayectoria,6.9,1,405,300,-100,0,1,0
trayectoria,6.9,2,645,351.028,50,-100,0.8,1
trayectoria,6.9,3,155,248.972,-50,100,0.8,1
trayectoria,6.91,0,400,300,0,0,2,1
trayectoria,6.91,1,405,300,-100,0,1,0
trayectoria,6.91,2,645.5,350.028,50,-100,0.8,1
trayectoria,6.91,3,154.5,249.972,-50,100,0.8,1
trayectoria,6.92,0,400,300,0,0,2,1
trayectoria,6.92,1,405,300,-100,0,1,0
trayectoria,6.92,2,646,349.028,50,-100,0.8,1
trayectoria,6.92,3,154,250.972,-50,100,0.8,1
trayectoria,6.93,0,400,300,0,0,2,1
trayectoria,6.93,1,405,300,-100,0,1,0
trayectoria,6.93,2,646.5,348.028,50,-100,0.8,1
trayectoria,6.93,3,153.5,251.972,-50,100,0.8,1
trayectoria,6.94,0,400,300,0,0,2,1
trayectoria,6.94,1,405,300,-100,0,1,0
trayectoria,6.94,2,647,347.028,50,-100,0.8,1
trayectoria,6.94,3,153,252.972,-50,100,0.8,1
trayectoria,6.95,0,400,300,0,0,2,1
trayectoria,6.95,1,405,300,-100,0,1,0
trayectoria,6.95,2,647.5,346.028,50,-100,0.8,1
trayectoria,6.95,3,152.5,253.972,-50,100,0.8,1
trayectoria,6.96,0,400,300,0,0,2,1
trayectoria,6.96,1,405,300,-100,0,1,0
trayectoria,6.96,2,648,345.028,50,-100,0.8,1
trayectoria,6.96,3,152,254.972,-50,100,0.8,1
trayectoria,6.97,0,400,300,0,0,2,1
trayectoria,6.97,1,405,300,-100,0,1,0
trayectoria,6.97,2,648.5,344.028,50,-100,0.8,1
trayectoria,6.97,3,151.5,255.972,-50,100,0.8,1
trayectoria,6.98,0,400,300,0,0,2,1
trayectoria,6.98,1,405,300,-100,0,1,0
trayectoria,6.98,2,649,343.028,50,-100,0.8,1
trayectoria,6.98,3,151,256.972,-50,100,0.8,1
trayectoria,6.99,0,400,300,0,0,2,1
trayectoria,6.99,1,405,300,-100,0,1,0
trayectoria,6.99,2,649.5,342.028,50,-100,0.8,1
trayectoria,6.99,3,150.5,257.972,-50,100,0.8,1
trayectoria,7,0,400,300,0,0,2,1
trayectoria,7,1,405,300,-100,0,1,0
trayectoria,7,2,650,341.028,50,-100,0.8,1
trayectoria,7,3,150,258.972,-50,100,0.8,1
trayectoria,7.01,0,400,300,0,0,2,1
trayectoria,7.01,1,405,300,-100,0,1,0
trayectoria,7.01,2,650.5,340.028,50,-100,0.8,1
trayectoria,7.01,3,149.5,259.972,-50,100,0.8,1
trayectoria,7.02,0,400,300,0,0,2,1
trayectoria,7.02,1,405,300,-100,0,1,0
trayectoria,7.02,2,651,339.028,50,-100,0.8,1
trayectoria,7.02,3,149,260.972,-50,100,0.8,1
trayectoria,7.03,0,400,300,0,0,2,1
trayectoria,7.03,1,405,300,-100,0,1,0
trayectoria,7.03,2,651.5,338.028,50,-100,0.8,1
trayectoria,7.03,3,148.5,261.972,-50,100,0.8,1
trayectoria,7.04,0,400,300,0,0,2,1
trayectoria,7.04,1,405,300,-100,0,1,0
trayectoria,7.04,2,652,337.028,50,-100,0.8,1
trayectoria,7.04,3,148,262.972,-50,100,0.8,1
trayectoria,7.05,0,400,300,0,0,2,1
